Id1	Id2	Count
G8GezxgAAAAJ	c7reUlAAAAAJ	13
fAxws1sAAAAJ	NByrsK0AAAAJ	1
0v5utcwAAAAJ	jXTZEw4AAAAJ	1
gyL3CZ0AAAAJ	8rw_o7UAAAAJ	1
zTedPdwAAAAJ	TP-Jxn4AAAAJ	1
WZ-h67UAAAAJ	VhIULXH7sLwC	2
qC7oNRUAAAAJ	hiGGy0kAAAAJ	4
YtFi-KkAAAAJ	L05BN0sAAAAJ	1
gyL3CZ0AAAAJ	M6urChQAAAAJ	1
6foKsAIAAAAJ	hmq4rGIAAAAJ	2
CUkAtC4AAAAJ	iTNcAakAAAAJ	20
n-Oret4AAAAJ	SB3_eb0AAAAJ	1
6foKsAIAAAAJ	bOKmjf8AAAAJ	1
zZO9qG4AAAAJ	O-QzGusAAAAJ	24
SqMUez0AAAAJ	MMuP6cMAAAAJ	1
tLrQhzIAAAAJ	c7reUlAAAAAJ	5
WrnEVwQAAAAJ	DqCFHY8AAAAJ	1
VGoSakQAAAAJ	6k7bp8IAAAAJ	1
6k7bp8IAAAAJ	XM97iScAAAAJ	1
iBgmo3sAAAAJ	t-5QQSsAAAAJ	24
FVsf9rkAAAAJ	oe-jFWAAAAAJ	1
xjVBcr4AAAAJ	rnBRPpQAAAAJ	2
aLOSzWwAAAAJ	4VJre9IAAAAJ	3
9s9o-JcAAAAJ	wY-Wy6IAAAAJ	1
g9yhtN8AAAAJ	fkftQJAAAAAJ	4
QRyCQq4AAAAJ	Qf4bw4UAAAAJ	1
Zy2cIskAAAAJ	Juoqtj8AAAAJ	1
qvKcICQAAAAJ	PRCbG2kAAAAJ	1
cza7nLcAAAAJ	3qYUSDwAAAAJ	4
VGoSakQAAAAJ	T_r8IWQAAAAJ	1
6qDjHUAAAAAJ	6_oL_9IAAAAJ	3
forPRN8AAAAJ	-809YacAAAAJ	13
54w2_AcAAAAJ	97MiT_0AAAAJ	3
YAgmYI8AAAAJ	toODfV4AAAAJ	2
avGnwvwAAAAJ	gWBoNCsAAAAJ	1
T1j6LZAAAAAJ	QLsTu80AAAAJ	11
4VJre9IAAAAJ	jTzDAsIAAAAJ	1
qXb4xQMAAAAJ	4xHzvxkAAAAJ	1
UhQJOB4AAAAJ	6yoY1d8AAAAJ	2
PIIoaKMAAAAJ	ln3BGqgAAAAJ	3
8_Yj_RwAAAAJ	YnYx_TgAAAAJ	1
nfeNsaoAAAAJ	y3_tUqsAAAAJ	4
v4s6ll8AAAAJ	JsK4KpMAAAAJ	2
6qDjHUAAAAAJ	JSFmVQEAAAAJ	1
8iQk0DIAAAAJ	YRPveMcAAAAJ	10
M6urChQAAAAJ	07ds-DAAAAAJ	2
-cuxoSQAAAAJ	9ADkQMAAAAAJ	1
PfgeYGwAAAAJ	MrVb9FkAAAAJ	1
cA28Zs0AAAAJ	c8LH7zUAAAAJ	1
L1y8y2MAAAAJ	gy4UVGcAAAAJ	13
_TxappgAAAAJ	YhFEmpMAAAAJ	1
MC6suuAAAAAJ	n7HDm44AAAAJ	4
WwadVmIAAAAJ	Ay_j7dUAAAAJ	34
2OJOZTUAAAAJ	Kv9AbjMAAAAJ	2
jDKM_4AAAAAJ	XLU7AuYAAAAJ	8
UeG5w08AAAAJ	iTNcAakAAAAJ	3
P19O_H8AAAAJ	MrVb9FkAAAAJ	1
ptI-HHkAAAAJ	gwB_pJcAAAAJ	3
WwadVmIAAAAJ	BECu7wYAAAAJ	2
J12C3nYAAAAJ	M6urChQAAAAJ	6
tCq7Wx0AAAAJ	J12C3nYAAAAJ	2
PafZ2Z4AAAAJ	AsMU1QsAAAAJ	3
J12C3nYAAAAJ	07ds-DAAAAAJ	2
mIZu9oQAAAAJ	ZRrTqs8AAAAJ	1
nKVDcQoAAAAJ	xITAf6EAAAAJ	1
DqCFHY8AAAAJ	_cFhtU4AAAAJ	14
qC7oNRUAAAAJ	tCq7Wx0AAAAJ	11
CPqBDqUAAAAJ	6k7bp8IAAAAJ	1
HaNGX5gAAAAJ	XeYCNAwAAAAJ	1
Q6WtK04AAAAJ	No-GJRQAAAAJ	2
QY-earAAAAAJ	97MiT_0AAAAJ	1
n-Oret4AAAAJ	5V852JcAAAAJ	2
CYwffSUAAAAJ	G7D5O-0AAAAJ	5
rynvwScAAAAJ	_5tjpG0AAAAJ	1
MrVb9FkAAAAJ	ITwqf1gAAAAJ	2
LTL9MjwAAAAJ	FTYtHb4AAAAJ	1
jTzDAsIAAAAJ	M6urChQAAAAJ	1
3HjjRz8AAAAJ	pWQGJWEAAAAJ	2
kI5JKs8AAAAJ	toODfV4AAAAJ	2
0v5utcwAAAAJ	66qppJsAAAAJ	1
W362rUwAAAAJ	fAw_t5EAAAAJ	11
wAoRV_AAAAAJ	-6maX04AAAAJ	1
0nOfuMgAAAAJ	ZflJqeUAAAAJ	8
ojH7GEgAAAAJ	tCq7Wx0AAAAJ	7
04aoCmQAAAAJ	zZO9qG4AAAAJ	19
FDu4ciwAAAAJ	DWKoeW0AAAAJ	1
Qf4bw4UAAAAJ	GUAoEcAAAAAJ	26
GN3C9q4AAAAJ	BECu7wYAAAAJ	1
d6vuvHIAAAAJ	33CH6WUAAAAJ	1
Z03FLwkAAAAJ	lnC1vbAAAAAJ	2
JSFmVQEAAAAJ	2E448xEAAAAJ	1
Da-s1FQAAAAJ	cPmMoXoAAAAJ	1
gfpmAkQAAAAJ	oRlrVsAAAAAJ	2
4VJre9IAAAAJ	rnBRPpQAAAAJ	1
upREfesAAAAJ	VspDmN8AAAAJ	9
10iNskYAAAAJ	BIpt-3MAAAAJ	1
mgva3UgAAAAJ	DWKoeW0AAAAJ	3
s4yZTp4AAAAJ	8Qu_gAMAAAAJ	1
VVpfyhsAAAAJ	n6wC7nwAAAAJ	1
b9Bod2MAAAAJ	klpr-t0AAAAJ	1
YOVZiJkAAAAJ	q_n7d6EAAAAJ	2
UnDfo6sAAAAJ	--VLCRoAAAAJ	14
b9Bod2MAAAAJ	fv1RjgEAAAAJ	12
CPqBDqUAAAAJ	iJakSYUAAAAJ	21
HM7WbsgAAAAJ	nfeNsaoAAAAJ	21
8GA4R2wAAAAJ	4VJre9IAAAAJ	2
36SCzI0AAAAJ	bh-uRFMAAAAJ	1
_C33NmEAAAAJ	_X-PrRkAAAAJ	1
2pW1g5IAAAAJ	4VJre9IAAAAJ	1
L1y8y2MAAAAJ	IR0yJB8AAAAJ	2
DSiNzkIAAAAJ	qrVndScAAAAJ	5
qC7oNRUAAAAJ	_4i-G3YAAAAJ	18
YtFi-KkAAAAJ	8_Yj_RwAAAAJ	1
ptI-HHkAAAAJ	qXb4xQMAAAAJ	9
Qf4bw4UAAAAJ	9xDADY4AAAAJ	1
cA28Zs0AAAAJ	pkjoANMAAAAJ	1
rr944LsAAAAJ	-iqhJgQAAAAJ	1
Q6WtK04AAAAJ	1o_wrqsAAAAJ	4
tiHMmkcAAAAJ	wSPgTVwAAAAJ	1
runT3RsAAAAJ	6Pmbv8IAAAAJ	14
ASf9Q04AAAAJ	3RV_GAwAAAAJ	4
jTzDAsIAAAAJ	33CH6WUAAAAJ	8
5ZpsRswAAAAJ	-iEm2rUAAAAJ	5
aLOSzWwAAAAJ	cPmMoXoAAAAJ	6
runT3RsAAAAJ	CPqBDqUAAAAJ	5
xWnnHzYAAAAJ	C2lVQO8AAAAJ	1
mhTBmDkAAAAJ	88L1-JYAAAAJ	1
8Kk2MugAAAAJ	7QbSKnMAAAAJ	5
54w2_AcAAAAJ	bOKmjf8AAAAJ	9
WwadVmIAAAAJ	tyYtUNIAAAAJ	4
66qppJsAAAAJ	JsK4KpMAAAAJ	1
Kv9AbjMAAAAJ	3XYmsKQAAAAJ	1
0zZnyMEAAAAJ	rynvwScAAAAJ	1
KQm_HnIAAAAJ	HgaNy9kAAAAJ	2
snf71h4AAAAJ	M93Auk4AAAAJ	2
54w2_AcAAAAJ	2X6fAZgAAAAJ	8
I1RqBRoAAAAJ	xITAf6EAAAAJ	1
wNIKmGoAAAAJ	DSiNzkIAAAAJ	1
kJ_03NMAAAAJ	fAw_t5EAAAAJ	21
XgifkSsAAAAJ	dHXCX-sAAAAJ	1
runT3RsAAAAJ	54w2_AcAAAAJ	1
CWj6pVcAAAAJ	BLDtWVEAAAAJ	13
jsxk8vsAAAAJ	kR7DersAAAAJ	15
Zc6X700AAAAJ	IksW07MAAAAJ	18
LwNkL3cAAAAJ	-6maX04AAAAJ	1
yepPD_cAAAAJ	0RPdShUAAAAJ	5
V1Qym88AAAAJ	f9iP-80AAAAJ	1
PLKoRXsAAAAJ	MO3BwFMAAAAJ	1
PLKoRXsAAAAJ	ggKzpqIAAAAJ	18
bh-uRFMAAAAJ	33CH6WUAAAAJ	1
j9EXF1AAAAAJ	HUxQ1TAAAAAJ	15
7WgUoKMAAAAJ	1sMNiJIAAAAJ	1
MYFF5l4AAAAJ	jR3NLMsAAAAJ	6
NHZdlVkAAAAJ	pHox8i0AAAAJ	2
g9yhtN8AAAAJ	bRiKI7MAAAAJ	12
bsotxTgAAAAJ	HGTDp1UAAAAJ	6
0nOfuMgAAAAJ	1guy5W4AAAAJ	2
vuKTnnsAAAAJ	t4rXchwAAAAJ	1
4g7P1w4AAAAJ	rcGnOdYAAAAJ	2
qoFYHTMAAAAJ	snf71h4AAAAJ	1
YAgmYI8AAAAJ	DSiNzkIAAAAJ	1
cGCalUQAAAAJ	3xlmctcAAAAJ	3
9s9o-JcAAAAJ	GUAoEcAAAAAJ	24
tIgxLTUAAAAJ	nKVDcQoAAAAJ	1
f3dhjoYAAAAJ	Z_jPrx8AAAAJ	42
W2XJUmUAAAAJ	LDb4tb0AAAAJ	13
_TxappgAAAAJ	p0tQZiAAAAAJ	1
0nOfuMgAAAAJ	_D5W9yUAAAAJ	5
C2lVQO8AAAAJ	H4TdGyYAAAAJ	12
cGCalUQAAAAJ	QgGaAdsAAAAJ	11
6k7bp8IAAAAJ	qXb4xQMAAAAJ	1
M6QwrLAAAAAJ	p0tQZiAAAAAJ	5
ojH7GEgAAAAJ	mlw_NjoAAAAJ	1
ftAplLUAAAAJ	rcGnOdYAAAAJ	7
azcMaLoAAAAJ	GUAoEcAAAAAJ	1
IHUOFK4AAAAJ	5P3knO0AAAAJ	5
hiGGy0kAAAAJ	Cgx9W6UAAAAJ	4
WL8igVEAAAAJ	JQsX7rAAAAAJ	1
rnR3JrYAAAAJ	fAw_t5EAAAAJ	2
HM7WbsgAAAAJ	GN3C9q4AAAAJ	1
10iNskYAAAAJ	XqI4gAYAAAAJ	4
FWjqglcAAAAJ	H4TdGyYAAAAJ	18
KgZxzjsAAAAJ	iJakSYUAAAAJ	1
tLrQhzIAAAAJ	nfeNsaoAAAAJ	1
NHZdlVkAAAAJ	ckHkkjgAAAAJ	4
4xHzvxkAAAAJ	XeYCNAwAAAAJ	1
Da-s1FQAAAAJ	tFjo6FwAAAAJ	2
CPqBDqUAAAAJ	tCq7Wx0AAAAJ	1
d6vuvHIAAAAJ	bh-uRFMAAAAJ	1
aLOSzWwAAAAJ	Qf4bw4UAAAAJ	2
h9Tji70AAAAJ	0-tewh8AAAAJ	7
--VLCRoAAAAJ	loPUpHQAAAAJ	28
8_Yj_RwAAAAJ	9TpPcjoAAAAJ	53
mDoQWSwAAAAJ	-CVR2h8AAAAJ	9
GjFfiVwAAAAJ	JQsX7rAAAAAJ	1
jTzDAsIAAAAJ	ZRrTqs8AAAAJ	2
tCq7Wx0AAAAJ	hc1m_BQAAAAJ	12
klpr-t0AAAAJ	bnmsbZkAAAAJ	1
g9yhtN8AAAAJ	EYsanUcAAAAJ	7
hVZiQDQAAAAJ	l9QQeHgAAAAJ	1
CPqBDqUAAAAJ	Qf4bw4UAAAAJ	1
rynvwScAAAAJ	H7vcwSAAAAAJ	5
Qth4UmoAAAAJ	7Rh9iP0AAAAJ	21
vm1u2DEAAAAJ	9TpPcjoAAAAJ	1
W362rUwAAAAJ	o3wWRZMAAAAJ	3
6qDjHUAAAAAJ	HgaNy9kAAAAJ	21
kSuuj6UAAAAJ	n7HDm44AAAAJ	10
runT3RsAAAAJ	ITwqf1gAAAAJ	2
GgKnNwEAAAAJ	FKbHXRUAAAAJ	1
ASf9Q04AAAAJ	dHXCX-sAAAAJ	3
9iGjfDkAAAAJ	SHVhdhoAAAAJ	5
xITAf6EAAAAJ	JQsX7rAAAAAJ	1
L9dwKyUAAAAJ	GHsoyKIAAAAJ	1
54w2_AcAAAAJ	cA28Zs0AAAAJ	2
62soGRgAAAAJ	qVKYugIAAAAJ	1
upREfesAAAAJ	n7HDm44AAAAJ	18
XeYCNAwAAAAJ	JQsX7rAAAAAJ	2
6foKsAIAAAAJ	Cgx9W6UAAAAJ	1
AsMU1QsAAAAJ	1qqf7D0AAAAJ	4
-809YacAAAAJ	5P3knO0AAAAJ	25
PfgeYGwAAAAJ	-0LFOnYAAAAJ	1
rr944LsAAAAJ	YbSq5T0AAAAJ	14
RJCmtBcAAAAJ	ITwqf1gAAAAJ	10
54w2_AcAAAAJ	6foKsAIAAAAJ	2
x_7xA0UAAAAJ	DWKoeW0AAAAJ	2
yxUduqMAAAAJ	2E448xEAAAAJ	1
ojH7GEgAAAAJ	33CH6WUAAAAJ	1
Q_4d9N0AAAAJ	GgKnNwEAAAAJ	1
L1y8y2MAAAAJ	G7D5O-0AAAAJ	1
vm1u2DEAAAAJ	tcg-f_sAAAAJ	4
wNIKmGoAAAAJ	nKVDcQoAAAAJ	1
GhpkHDAAAAAJ	xjvr4yEAAAAJ	1
W362rUwAAAAJ	G7D5O-0AAAAJ	18
6foKsAIAAAAJ	JQsX7rAAAAAJ	4
WxJIpkcAAAAJ	rcGnOdYAAAAJ	1
YAgmYI8AAAAJ	nKVDcQoAAAAJ	2
qC7oNRUAAAAJ	rnBRPpQAAAAJ	11
cuEHP_IAAAAJ	wSPgTVwAAAAJ	4
5K8RGu8AAAAJ	tiHMmkcAAAAJ	1
rynvwScAAAAJ	wY-Wy6IAAAAJ	1
kSuuj6UAAAAJ	MC6suuAAAAAJ	5
JepH3ckAAAAJ	bh-uRFMAAAAJ	1
SqMUez0AAAAJ	07ds-DAAAAAJ	9
-N-_kgsAAAAJ	n6wC7nwAAAAJ	2
4VJre9IAAAAJ	qPlUgrgAAAAJ	2
LiLwnssAAAAJ	M3he9Y8AAAAJ	1
NHZdlVkAAAAJ	KgZxzjsAAAAJ	6
wSPgTVwAAAAJ	YJVAXCwAAAAJ	11
HRSDO6IAAAAJ	im5aMngAAAAJ	3
W362rUwAAAAJ	ZRrTqs8AAAAJ	1
1qqf7D0AAAAJ	SBVuIBwAAAAJ	4
RJCmtBcAAAAJ	07ds-DAAAAAJ	1
54w2_AcAAAAJ	SjjIQ24AAAAJ	1
cPmMoXoAAAAJ	DZ3S--MAAAAJ	1
yQXfAWMAAAAJ	kJ_03NMAAAAJ	20
HaNGX5gAAAAJ	Da-s1FQAAAAJ	3
WRlzk3UAAAAJ	o3wWRZMAAAAJ	1
aLOSzWwAAAAJ	fAxws1sAAAAJ	1
PfgeYGwAAAAJ	BAdQpFkAAAAJ	1
WL8igVEAAAAJ	6k7bp8IAAAAJ	2
KQmFXsoAAAAJ	amDW89cAAAAJ	2
d9f_YvcAAAAJ	cA28Zs0AAAAJ	1
bWTPrLEAAAAJ	2E448xEAAAAJ	2
E1jnOcUAAAAJ	W362rUwAAAAJ	2
Da-s1FQAAAAJ	07ds-DAAAAAJ	5
KgZxzjsAAAAJ	nKVDcQoAAAAJ	1
yexUDMQAAAAJ	yOJ8F4gAAAAJ	1
HM7WbsgAAAAJ	q4FqPgYAAAAJ	1
qC7oNRUAAAAJ	M6urChQAAAAJ	9
qC7oNRUAAAAJ	KQm_HnIAAAAJ	46
8a2Z1loAAAAJ	QY-earAAAAAJ	1
iBbfPfUAAAAJ	Nq_T4UwAAAAJ	2
WxJIpkcAAAAJ	Ay_j7dUAAAAJ	1
jTzDAsIAAAAJ	tCq7Wx0AAAAJ	5
KgZxzjsAAAAJ	dgobB6AAAAAJ	1
yiiVQ1MAAAAJ	8a2Z1loAAAAJ	1
2OJOZTUAAAAJ	tpoh43QAAAAJ	3
R-XGnpcAAAAJ	HaNGX5gAAAAJ	3
I1RqBRoAAAAJ	8a2Z1loAAAAJ	1
-DtKfGcAAAAJ	qVKYugIAAAAJ	3
0zZnyMEAAAAJ	CcSZwTsAAAAJ	1
8GA4R2wAAAAJ	8iQk0DIAAAAJ	1
vJ1MBM4AAAAJ	Qhe5ua0AAAAJ	2
WZ0030cAAAAJ	DZ3S--MAAAAJ	1
o3wWRZMAAAAJ	MMuP6cMAAAAJ	1
I1RqBRoAAAAJ	qPlUgrgAAAAJ	1
PafZ2Z4AAAAJ	1qqf7D0AAAAJ	4
rLSUeLsAAAAJ	8_Yj_RwAAAAJ	2
p_QR9RUAAAAJ	10iNskYAAAAJ	4
85EVVHQAAAAJ	HUxQ1TAAAAAJ	1
WZ-h67UAAAAJ	85EVVHQAAAAJ	1
8a2Z1loAAAAJ	j9EXF1AAAAAJ	2
LTL9MjwAAAAJ	zZO9qG4AAAAJ	13
pkjoANMAAAAJ	vXHA_XYAAAAJ	1
wSPgTVwAAAAJ	yOJ8F4gAAAAJ	18
QY-earAAAAAJ	J12C3nYAAAAJ	1
FTYtHb4AAAAJ	vXHA_XYAAAAJ	5
CPqBDqUAAAAJ	dgobB6AAAAAJ	1
visVQVUAAAAJ	NFmCFlsAAAAJ	15
L05BN0sAAAAJ	wY-Wy6IAAAAJ	1
YtFi-KkAAAAJ	Hzb4ZWEAAAAJ	36
uBbYp8gAAAAJ	kR7DersAAAAJ	1
HGTDp1UAAAAJ	y3_tUqsAAAAJ	3
8a2Z1loAAAAJ	97MiT_0AAAAJ	1
G8GezxgAAAAJ	nfeNsaoAAAAJ	16
d6vU434AAAAJ	L8yAc8sAAAAJ	3
qC7oNRUAAAAJ	07ds-DAAAAAJ	3
97MiT_0AAAAJ	dgobB6AAAAAJ	1
AQG8WlcAAAAJ	xxN4UiEAAAAJ	8
T1P0XnIAAAAJ	MrVb9FkAAAAJ	24
3qYUSDwAAAAJ	nKVDcQoAAAAJ	17
runT3RsAAAAJ	l9QQeHgAAAAJ	21
MC6suuAAAAAJ	x-cAH-AAAAAJ	3
tCq7Wx0AAAAJ	kR7DersAAAAJ	2
2nmHOtoAAAAJ	6_oL_9IAAAAJ	1
04aoCmQAAAAJ	UwV9710AAAAJ	17
CWj6pVcAAAAJ	j9EXF1AAAAAJ	5
aLOSzWwAAAAJ	g9yhtN8AAAAJ	5
VGoSakQAAAAJ	5c38WVcAAAAJ	132
30pCSfEAAAAJ	KQm_HnIAAAAJ	3
G7D5O-0AAAAJ	qPlUgrgAAAAJ	6
YCZYhF8AAAAJ	vm1u2DEAAAAJ	2
tCq7Wx0AAAAJ	Rt1a5-6vh4UC	1
tCq7Wx0AAAAJ	XeYCNAwAAAAJ	2
pHox8i0AAAAJ	JQsX7rAAAAAJ	1
nxuhv0wAAAAJ	3DtMaPEAAAAJ	1
7WgUoKMAAAAJ	_ZIAy3cAAAAJ	2
SDY9FwUAAAAJ	XeYCNAwAAAAJ	3
2nmHOtoAAAAJ	l8wiON4AAAAJ	10
DYZsiAIAAAAJ	forPRN8AAAAJ	14
xWnnHzYAAAAJ	z8NwFvcAAAAJ	1
cA28Zs0AAAAJ	jTzDAsIAAAAJ	3
jDKM_4AAAAAJ	iJakSYUAAAAJ	1
SnvLcLEAAAAJ	-DVbMb4AAAAJ	3
wGT17PcAAAAJ	qfSkqSUAAAAJ	3
jXTZEw4AAAAJ	CcSZwTsAAAAJ	1
nk3OcBoAAAAJ	XfYRqF4AAAAJ	6
qXb4xQMAAAAJ	hmq4rGIAAAAJ	1
RJCmtBcAAAAJ	XeYCNAwAAAAJ	1
HUxQ1TAAAAAJ	0-tewh8AAAAJ	35
NByrsK0AAAAJ	Juoqtj8AAAAJ	1
XLU7AuYAAAAJ	BECu7wYAAAAJ	1
10iNskYAAAAJ	c7reUlAAAAAJ	6
3HjjRz8AAAAJ	JwQWFLkAAAAJ	4
66qppJsAAAAJ	oizZKrsAAAAJ	8
BECu7wYAAAAJ	SRUYLREAAAAJ	1
yQXfAWMAAAAJ	Be1OTOcAAAAJ	1
3bSbb20AAAAJ	w_lm_toAAAAJ	1
rnR3JrYAAAAJ	EySbr8sAAAAJ	7
Kv9AbjMAAAAJ	qXb4xQMAAAAJ	1
1o_wrqsAAAAJ	sr1HGtUAAAAJ	1
54w2_AcAAAAJ	hc1m_BQAAAAJ	1
CPqBDqUAAAAJ	HgaNy9kAAAAJ	2
_4i-G3YAAAAJ	6qfyAZQAAAAJ	2
KgZxzjsAAAAJ	2E448xEAAAAJ	10
ojH7GEgAAAAJ	J0SKz5YAAAAJ	17
xjVBcr4AAAAJ	jTzDAsIAAAAJ	1
HaNGX5gAAAAJ	x8UnxSoAAAAJ	1
NHZdlVkAAAAJ	e3_l6fwAAAAJ	1
4agt6FcAAAAJ	QgGaAdsAAAAJ	1
cA28Zs0AAAAJ	UcpEexUAAAAJ	1
RJCmtBcAAAAJ	2X6fAZgAAAAJ	1
OQ4t3U4AAAAJ	PRCbG2kAAAAJ	83
NHZdlVkAAAAJ	s4yZTp4AAAAJ	1
nKVDcQoAAAAJ	8Qu_gAMAAAAJ	2
bWOQjSIAAAAJ	VVYP3bgAAAAJ	3
L-pC28sAAAAJ	eYVXgAoAAAAJ	1
3HjjRz8AAAAJ	PLKoRXsAAAAJ	2
s4yZTp4AAAAJ	2A6PMfEAAAAJ	1
_4i-G3YAAAAJ	pHox8i0AAAAJ	5
aPxDp7wAAAAJ	ocXMyBcAAAAJ	2
ZtQVZawAAAAJ	Y_Ieu7EAAAAJ	5
tCq7Wx0AAAAJ	VMFWEMcAAAAJ	17
tyYtUNIAAAAJ	0HhpXIwAAAAJ	8
PfgeYGwAAAAJ	t4rXchwAAAAJ	9
W362rUwAAAAJ	33CH6WUAAAAJ	1
Xv5EbpcAAAAJ	wY-Wy6IAAAAJ	17
CYwffSUAAAAJ	tCq7Wx0AAAAJ	32
No-GJRQAAAAJ	eYVXgAoAAAAJ	3
PLKoRXsAAAAJ	YbSq5T0AAAAJ	4
IR0yJB8AAAAJ	6ZHvHDEAAAAJ	7
cilyP7wAAAAJ	nKVDcQoAAAAJ	1
WRlzk3UAAAAJ	SB3_eb0AAAAJ	1
Z_jPrx8AAAAJ	27EtyNkAAAAJ	5
8a2Z1loAAAAJ	C4m8TSUAAAAJ	1
lgkJg6EAAAAJ	fv1RjgEAAAAJ	7
xWnnHzYAAAAJ	_ZIAy3cAAAAJ	2
3HjjRz8AAAAJ	p0tQZiAAAAAJ	1
ClBxwZkAAAAJ	Gu-FyNMAAAAJ	3
ujIV4gUAAAAJ	bNkvbPMAAAAJ	1
owqUYWMAAAAJ	CWj6pVcAAAAJ	1
UK-VpDoAAAAJ	Qp5971IAAAAJ	1
HhKyc4EAAAAJ	-iqhJgQAAAAJ	1
VVpfyhsAAAAJ	6_oL_9IAAAAJ	1
88L1-JYAAAAJ	uVBjUtAAAAAJ	2
_U9bzEAAAAAJ	hgZgvkUAAAAJ	1
MYFF5l4AAAAJ	z17wdcsAAAAJ	7
0WVyaVMAAAAJ	mgva3UgAAAAJ	1
CWj6pVcAAAAJ	vHsgntwAAAAJ	2
p_QR9RUAAAAJ	tLrQhzIAAAAJ	5
6foKsAIAAAAJ	n6wC7nwAAAAJ	1
2OJOZTUAAAAJ	8rw_o7UAAAAJ	7
NByrsK0AAAAJ	0gkajvEAAAAJ	1
HGTDp1UAAAAJ	nfeNsaoAAAAJ	18
0zZnyMEAAAAJ	Qf4bw4UAAAAJ	1
qC7oNRUAAAAJ	FtbGhBQAAAAJ	4
tyYtUNIAAAAJ	SSb4uV4AAAAJ	1
Pi012CQAAAAJ	XzBeCwIAAAAJ	42
2Qlrv_cAAAAJ	tfQuPyEAAAAJ	3
SXutMMAAAAAJ	HUxQ1TAAAAAJ	7
0v5utcwAAAAJ	bh-uRFMAAAAJ	2
qXb4xQMAAAAJ	pHox8i0AAAAJ	1
VdzVqCwAAAAJ	N1vnxn4AAAAJ	6
4tcxRqMAAAAJ	H5hyYbUAAAAJ	5
F6tblNcAAAAJ	cmedVkoAAAAJ	1
xWnnHzYAAAAJ	Q29WmWwAAAAJ	10
V1Qym88AAAAJ	QY-earAAAAAJ	18
-iqhJgQAAAAJ	YhFEmpMAAAAJ	1
CPqBDqUAAAAJ	pHox8i0AAAAJ	1
Qf4bw4UAAAAJ	Da-s1FQAAAAJ	1
vm1u2DEAAAAJ	Icl5BnYAAAAJ	13
bOKmjf8AAAAJ	d6CtlCkAAAAJ	2
XgifkSsAAAAJ	PfgeYGwAAAAJ	1
3bSbb20AAAAJ	fhOi--4AAAAJ	7
XeYCNAwAAAAJ	n6wC7nwAAAAJ	1
BDZ2z6YAAAAJ	j9EXF1AAAAAJ	1
TP-Jxn4AAAAJ	cmedVkoAAAAJ	3
F6tblNcAAAAJ	vm1u2DEAAAAJ	1
g_JVzmIAAAAJ	-6maX04AAAAJ	3
G8GezxgAAAAJ	tLrQhzIAAAAJ	3
jsxk8vsAAAAJ	CUkAtC4AAAAJ	4
vzxeLyIAAAAJ	tyYtUNIAAAAJ	1
bOKmjf8AAAAJ	JQsX7rAAAAAJ	1
tCq7Wx0AAAAJ	30pCSfEAAAAJ	4
pHox8i0AAAAJ	ZRrTqs8AAAAJ	1
NHZdlVkAAAAJ	BkygZFsAAAAJ	1
4tcxRqMAAAAJ	vm1u2DEAAAAJ	12
55pOyCkAAAAJ	VVYP3bgAAAAJ	21
Q_4d9N0AAAAJ	dgobB6AAAAAJ	1
Q6WtK04AAAAJ	8VfMkGsAAAAJ	1
JSFmVQEAAAAJ	DSiNzkIAAAAJ	1
rnR3JrYAAAAJ	s4yZTp4AAAAJ	1
Q6WtK04AAAAJ	sr1HGtUAAAAJ	1
G8GezxgAAAAJ	y3_tUqsAAAAJ	2
OJ2WdXAAAAAJ	wSPgTVwAAAAJ	3
p_QR9RUAAAAJ	q4FqPgYAAAAJ	10
6qDjHUAAAAAJ	vJ1MBM4AAAAJ	1
SB3_eb0AAAAJ	Rt1a5-6vh4UC	10
fAxws1sAAAAJ	6k7bp8IAAAAJ	1
ghPIMpgAAAAJ	ZflJqeUAAAAJ	23
pjK2mQwAAAAJ	-CVR2h8AAAAJ	1
qPlUgrgAAAAJ	e3_l6fwAAAAJ	1
qC7oNRUAAAAJ	8GA4R2wAAAAJ	1
aLOSzWwAAAAJ	EYsanUcAAAAJ	23
eFf2p4cAAAAJ	CUkAtC4AAAAJ	1
W362rUwAAAAJ	_4i-G3YAAAAJ	1
KQm_HnIAAAAJ	pHox8i0AAAAJ	2
F6tblNcAAAAJ	Gu-FyNMAAAAJ	27
forPRN8AAAAJ	jtOKGpIAAAAJ	2
ggKzpqIAAAAJ	YbSq5T0AAAAJ	32
Kv9AbjMAAAAJ	bOKmjf8AAAAJ	1
cA28Zs0AAAAJ	vXHA_XYAAAAJ	1
NByrsK0AAAAJ	VMFWEMcAAAAJ	11
9s9o-JcAAAAJ	NafmldkAAAAJ	1
ftAplLUAAAAJ	klpr-t0AAAAJ	1
NByrsK0AAAAJ	kI5JKs8AAAAJ	2
CPqBDqUAAAAJ	JQsX7rAAAAAJ	3
6ZHvHDEAAAAJ	gy4UVGcAAAAJ	1
jR3NLMsAAAAJ	m4gr7P8AAAAJ	13
n-Oret4AAAAJ	CPqBDqUAAAAJ	1
p_QR9RUAAAAJ	m4gr7P8AAAAJ	30
8Kk2MugAAAAJ	b9Bod2MAAAAJ	3
IIhYQ7oAAAAJ	bOKmjf8AAAAJ	4
6foKsAIAAAAJ	d6CtlCkAAAAJ	1
jDKM_4AAAAAJ	Q_4d9N0AAAAJ	1
